company_id,department,product_id,product_name,category,units_sold,revenue,profit_margin,customer_feedback_score,employee_id,employee_name,employee_role,employee_performance_score,employee_turnover,training_program_completed,salary,supplier_id,supplier_name,inventory_level,reorder_point,technology_usage_score,brand_loyalty_score,market_research_index,exit_interview_score,mission_clarity_score,company_direction_score,future_planning_score,years_with_company,contract_value,projected_growth
31,IT,1141,Tablet,Gadgets,19,32421.657437330996,27.62756099865696,9,14898,Michael Brown,Technician,3,1,1,69250.05146164772,863,Supplier A,451,189,7,9,10,8,4,6,7,5,41187.8341394408,16.47522096262191
16,IT,1817,Charger,Electronics,175,31226.98674423652,9.366553474352255,8,18174,Tom Green,Salesperson,1,1,1,108063.96422822252,836,Supplier C,464,56,3,4,7,6,3,10,6,14,87465.43994824552,17.340642185059707
86,Sales,1011,Phone,Electronics,111,11485.696735165464,15.490929410422552,8,17879,Tom Green,Technician,2,0,0,119389.71149091522,905,Supplier A,900,223,2,7,3,2,9,4,6,5,41481.99093546179,21.085326035547457
70,HR,1915,Charger,Gadgets,38,165165.8422167966,9.944660585402167,9,18947,John Doe,Salesperson,3,1,1,37798.40803564874,737,Supplier C,669,367,7,10,4,2,5,2,3,1,43156.7385271918,5.755330359220414
44,Production,1294,Headphones,Electronics,299,61606.26312005582,13.991778038747572,5,16652,Jane Smith,Engineer,3,1,1,70674.56359608046,831,Supplier D,876,153,7,10,1,8,9,3,7,14,10633.034631674844,24.561131887099123
91,HR,1076,Tablet,Gadgets,160,123214.43986241575,29.36395475828993,4,12288,Tom Green,Salesperson,10,1,0,39019.20690244435,690,Supplier B,934,279,6,5,8,2,6,9,8,8,62464.99200001666,10.856486527018806
3,Sales,1657,Tablet,Gadgets,336,49480.94498213037,20.745821215049766,5,10291,Michael Brown,Manager,5,1,0,113731.2294897442,503,Supplier A,481,432,4,2,3,10,7,9,5,16,85429.43217705046,16.079386349578833
70,HR,1104,Phone,Accessories,164,64179.03510459792,6.342947994549901,3,12237,Tom Green,HR Specialist,10,1,1,113954.18818569189,519,Supplier B,170,160,5,6,3,1,6,9,5,12,21812.458326850207,5.412258304512389
100,HR,1356,Headphones,Accessories,337,88320.65117197036,28.585291587062386,7,13737,Tom Green,Manager,6,1,1,68512.03412071307,930,Supplier A,689,348,1,2,7,7,10,7,9,5,48269.98538878319,12.745389982181697
52,Sales,1422,Laptop,Gadgets,42,61199.793414056214,7.865787659337979,6,16898,Jane Smith,Engineer,9,1,0,85921.76844763171,935,Supplier D,214,433,5,7,1,3,10,10,3,6,76792.89052269912,20.799744064409563
75,Production,1371,Headphones,Accessories,67,84811.60079470991,22.67494599099609,3,18376,John Doe,Technician,2,1,0,33809.712661610705,587,Supplier C,36,302,9,3,9,9,4,5,8,1,88062.5968829743,21.70592788504613
34,Marketing,1138,Charger,Accessories,84,145921.32664490258,21.831242912514103,10,15145,Jane Smith,Salesperson,7,1,0,32388.053451485554,638,Supplier B,25,412,10,7,8,10,1,7,2,2,19269.819170404902,3.424444779349516
36,Marketing,1102,Tablet,Gadgets,51,29936.305750799893,13.807296768704703,5,15834,John Doe,Salesperson,2,0,0,82917.49115338869,637,Supplier A,148,358,2,1,10,9,1,2,6,17,42259.96968065186,22.475723837950632
47,IT,1381,Tablet,Accessories,231,120879.20652355238,19.41779716937078,1,15549,Lisa White,Technician,2,0,1,99491.26059336361,517,Supplier C,658,163,9,7,5,4,8,7,3,3,37542.27768512842,7.760496866439295
9,Production,1551,Headphones,Gadgets,426,145581.76346352044,7.130202787314994,8,17395,John Doe,Manager,3,1,0,106243.91170139963,567,Supplier A,27,238,3,5,1,1,8,9,3,3,45066.508783265046,4.8218659963144175
99,Sales,1882,Charger,Accessories,181,38403.19301420573,9.35986189303833,9,12510,Michael Brown,HR Specialist,3,0,0,31732.552563507525,611,Supplier B,88,245,8,6,1,4,7,10,9,4,55675.84431304846,19.574932150377165
14,Marketing,1773,Tablet,Electronics,229,121941.78426844654,6.264812425065556,2,15619,Tom Green,HR Specialist,5,1,1,112184.050989873,774,Supplier B,51,310,9,1,8,7,8,10,8,16,59777.556016553375,20.215664501397853
44,Sales,1819,Charger,Electronics,50,54514.665236333676,12.169214924608392,7,15138,Jane Smith,Technician,4,1,0,89590.39819560671,933,Supplier A,847,350,10,6,8,4,10,7,5,1,30556.51552613669,18.43189080803267
76,Marketing,1986,Headphones,Gadgets,134,171779.56647924517,26.77634450518568,4,11471,Jane Smith,HR Specialist,1,0,1,107448.14204419602,577,Supplier D,726,403,4,3,7,1,2,8,5,4,97732.24610604827,17.675097943889995
58,Production,1289,Laptop,Accessories,387,18446.41938209758,20.549839795692606,6,14064,Michael Brown,Engineer,2,0,0,74717.53660226784,739,Supplier B,196,85,2,1,6,5,9,5,9,16,30812.11872920356,5.039745524714306
55,Marketing,1410,Laptop,Gadgets,116,179549.66949343108,17.155290250006622,5,11410,Tom Green,Manager,2,0,1,115413.25163275754,850,Supplier A,446,267,6,2,2,4,6,8,1,8,57526.29821428708,4.2451450373810795
51,Marketing,1027,Charger,Accessories,250,147633.9630254907,7.832220141489081,4,15716,Tom Green,Salesperson,9,0,0,72756.72700871693,555,Supplier C,499,420,5,7,10,8,4,3,10,6,64475.805018970335,1.0666196698991568
78,Sales,1856,Phone,Gadgets,256,75780.88182545887,11.908668121143617,4,16281,Lisa White,Manager,1,1,1,65896.94157460528,687,Supplier C,60,392,4,10,2,8,10,6,4,0,37416.6638544035,1.6958431349075678
26,IT,1104,Laptop,Accessories,389,74006.64983114616,25.120017577511227,9,10411,Michael Brown,Technician,1,1,0,101909.56331377281,968,Supplier A,462,276,10,4,10,6,5,10,2,1,68281.71659282129,6.389863320607101
41,IT,1459,Phone,Gadgets,237,38283.80682904219,26.96131449690554,2,17629,John Doe,HR Specialist,5,1,0,87763.69420059957,569,Supplier D,530,451,9,5,6,3,9,4,4,6,19575.853392589266,9.251139519315817
4,Marketing,1175,Headphones,Gadgets,375,23770.628286520438,19.280036209284514,4,16019,Tom Green,Technician,5,1,0,94951.13409335044,811,Supplier B,824,358,5,8,2,6,4,7,8,17,78940.1439422831,5.68348008582378
89,Sales,1716,Laptop,Electronics,67,18623.4184242803,22.475995690080293,6,14122,John Doe,HR Specialist,8,1,1,117520.25572683352,767,Supplier C,583,457,5,5,5,8,3,4,8,14,40609.11057316126,8.689120241027059
37,Sales,1268,Laptop,Electronics,49,118548.77923669643,26.829688777913635,2,10726,Jane Smith,Technician,5,1,1,71499.16136183016,894,Supplier C,700,455,4,7,5,2,5,4,8,18,94470.81664215893,5.534144578267016
27,Production,1465,Laptop,Gadgets,249,19810.375287553277,7.154835274645994,3,12781,Lisa White,HR Specialist,2,0,0,88525.6194550917,766,Supplier B,44,245,2,1,6,5,5,4,6,18,62196.0900576038,14.454553284754795
1,IT,1140,Tablet,Accessories,279,67308.20029943655,17.001494630308834,9,15582,Tom Green,Technician,5,0,0,44636.49211171259,583,Supplier A,33,255,6,6,3,6,3,1,9,19,85628.82947406232,20.037124863634556
17,Production,1711,Charger,Gadgets,445,67507.91195784032,10.491308372401104,4,18123,Jane Smith,HR Specialist,10,0,1,80383.22673890382,836,Supplier C,667,270,7,1,7,8,5,6,9,3,55044.96201383295,18.82510559215271
15,Sales,1647,Phone,Accessories,293,81108.75647457578,23.875156827188725,10,14413,John Doe,Engineer,2,1,1,96500.61628010026,860,Supplier C,162,110,9,4,5,6,8,10,2,1,77126.74028885257,4.053130569432171
43,HR,1622,Headphones,Gadgets,138,117852.40505151349,26.50381683400206,4,10444,Lisa White,Technician,2,1,1,90125.5493589303,724,Supplier A,977,392,8,8,7,4,8,10,1,8,35204.01402812047,4.176426156518401
9,HR,1459,Tablet,Accessories,369,21541.36792307525,13.882370564404843,9,10248,John Doe,Technician,3,0,0,98983.18000530242,598,Supplier A,248,367,3,1,10,7,8,2,1,7,29379.50221914571,1.2127128449920912
54,Marketing,1286,Laptop,Accessories,450,13138.175889168511,27.230272384573507,6,18118,Tom Green,Technician,1,0,0,77662.60811861162,901,Supplier D,862,59,2,4,7,5,9,3,5,11,81133.30077814842,12.595817819108852
40,HR,1755,Phone,Electronics,292,54074.52548138875,25.16149831461328,9,13081,Tom Green,Technician,7,0,0,70779.27303430055,942,Supplier D,26,272,1,5,8,3,2,7,10,13,64423.49838437618,15.312311494143163
74,Marketing,1259,Laptop,Accessories,343,121198.85179515576,24.053172846277917,9,13380,John Doe,HR Specialist,4,0,1,84445.34494056705,685,Supplier D,612,119,6,4,9,9,8,7,9,9,95935.95294425648,2.2345403379176894
95,Marketing,1506,Tablet,Accessories,270,66028.2213253109,25.288922154790733,2,17958,John Doe,HR Specialist,2,1,1,96468.9125544088,571,Supplier C,144,106,3,6,6,4,4,5,9,14,19870.9615635381,9.287484668120802
85,IT,1488,Charger,Gadgets,47,23759.725816868846,5.184629661098462,3,15880,Michael Brown,Salesperson,7,0,1,44967.36348318847,849,Supplier D,388,462,7,1,9,7,7,8,2,11,88828.82136290857,19.167921977035284
87,HR,1052,Tablet,Gadgets,483,22335.391911804578,25.352276888355608,10,16058,John Doe,Technician,3,0,0,36010.04688432671,978,Supplier C,805,193,3,3,6,4,3,2,6,15,82360.54905090094,14.09761059883116
97,Production,1405,Charger,Electronics,364,75518.53154906265,14.676122124041761,6,17448,Jane Smith,Manager,4,1,0,81037.6094556643,637,Supplier D,74,246,3,6,5,7,1,9,4,14,26528.509091776865,6.015428893980699
28,Sales,1732,Charger,Gadgets,82,22615.449260041853,9.805078060516058,9,17105,Lisa White,Salesperson,8,0,1,70776.05690378763,669,Supplier C,105,468,4,3,3,9,6,9,8,5,30210.722875208277,24.108866857146815
1,IT,1753,Charger,Electronics,483,22319.962446833408,6.166143380692178,7,11366,Michael Brown,HR Specialist,10,1,0,33483.05950078629,897,Supplier B,356,410,1,9,1,7,6,1,6,18,33341.158206398584,24.52985206667872
81,Marketing,1080,Charger,Accessories,467,24624.76744998326,22.11610268000826,5,16717,John Doe,HR Specialist,6,0,1,98189.3537565297,598,Supplier D,349,224,2,9,6,3,3,1,8,13,72967.41542408548,6.17835847067379
46,IT,1584,Tablet,Accessories,126,48143.30666114101,27.230328092425026,7,16971,Tom Green,Engineer,1,0,1,76139.56693486907,779,Supplier A,296,173,7,6,10,3,5,8,8,13,14441.739177398656,18.276247284545438
98,Production,1662,Charger,Accessories,395,47146.488999406836,23.87310773753353,9,12878,Lisa White,Engineer,5,0,0,35269.03032995876,900,Supplier D,889,497,4,10,3,7,9,2,7,6,57410.58636902724,19.036592437031292
31,IT,1249,Charger,Electronics,335,71640.77364131823,26.522319980227593,1,13745,Michael Brown,Engineer,4,1,1,53098.02833779869,888,Supplier B,641,144,7,3,4,6,4,7,5,3,25577.134945494865,15.117909459659959
11,IT,1197,Laptop,Electronics,475,9024.27263393985,20.755348173890923,10,11235,Michael Brown,Technician,4,0,0,112967.4891271116,523,Supplier B,831,151,2,4,2,5,4,1,4,18,80516.79567789915,24.899007783883057
74,IT,1367,Laptop,Gadgets,148,79784.96096865053,16.58960408575423,7,19816,Jane Smith,Technician,2,0,1,55733.23463396708,888,Supplier B,703,145,7,7,2,2,2,8,8,16,44664.76709035771,5.512058700666609
79,Marketing,1357,Headphones,Accessories,85,45207.71888915,10.609223047217345,7,17102,Jane Smith,Technician,7,1,1,96575.90618938566,714,Supplier C,725,459,6,6,4,7,10,5,9,1,99778.02913773747,1.4201488722243925
37,IT,1528,Phone,Electronics,139,179423.40757619706,5.782214132601899,2,19555,Jane Smith,HR Specialist,3,1,1,99959.74970025726,810,Supplier C,382,181,10,5,6,8,10,6,6,7,39809.20285349194,13.821094006396574
96,Sales,1243,Phone,Gadgets,405,95391.56721378329,24.093403530591715,5,13112,Tom Green,Manager,5,0,1,110744.0468916593,849,Supplier C,575,51,9,9,8,7,9,7,1,2,15711.642755127341,19.698928714574937
43,Sales,1872,Charger,Gadgets,62,129196.66144310962,11.062397438820334,2,19175,Michael Brown,Engineer,3,1,0,33990.15539849414,790,Supplier A,589,418,8,6,8,7,8,9,6,2,83857.42264702043,2.7164575379129436
7,HR,1162,Laptop,Gadgets,408,56936.942312552565,6.159124814703835,5,11221,Jane Smith,Technician,7,0,0,32555.823757098544,820,Supplier B,302,229,2,10,9,7,2,4,8,13,8044.909935551534,20.010456512546586
1,Marketing,1746,Laptop,Accessories,452,50875.19492903731,29.53125995431622,10,15258,Michael Brown,Technician,10,0,1,89355.61999045368,676,Supplier A,972,327,8,10,7,7,8,9,9,10,95787.3193648541,1.3820672314526616
12,HR,1227,Laptop,Accessories,447,17009.383309772755,20.286324555798387,4,16563,Michael Brown,Technician,9,1,0,116080.58538623218,707,Supplier B,453,267,9,6,10,5,8,3,8,10,8330.144180185056,21.540114067042325
5,Marketing,1233,Phone,Electronics,212,61386.39383252512,23.938648834224516,8,14925,Lisa White,Salesperson,1,1,1,91451.48321144015,708,Supplier D,375,402,1,7,4,4,9,1,6,11,75814.97553826222,9.354607922616166
6,HR,1349,Charger,Electronics,416,37395.567366127165,11.533834057392227,8,17278,Jane Smith,Manager,5,0,0,55543.02992707511,717,Supplier D,184,226,9,8,10,10,7,10,6,9,78297.22556635749,19.415927376954578
75,Marketing,1653,Tablet,Accessories,288,120958.36740936438,26.11493709401716,4,13413,Michael Brown,Engineer,10,0,0,110125.51189784292,842,Supplier D,110,276,7,6,1,10,9,3,1,16,88003.96397995,9.063200572680643
87,HR,1964,Phone,Accessories,375,53207.63576245212,10.429601718334528,3,13502,Michael Brown,Manager,7,1,0,58269.47154303551,656,Supplier A,299,56,1,6,10,4,10,6,9,14,88102.6229006795,6.13203499931933
34,IT,1509,Phone,Accessories,268,6194.198895739327,24.014048757103787,6,19671,Tom Green,Manager,2,0,1,54972.04066302196,904,Supplier B,916,251,10,3,8,8,7,9,4,12,71274.61851596434,24.14553296331936
33,Sales,1852,Tablet,Accessories,41,197606.82600487242,20.217680123371,7,11632,Michael Brown,Engineer,6,1,0,67657.15265785495,745,Supplier D,141,147,9,8,6,9,9,2,7,19,40251.22821750555,6.950631664753042
10,Sales,1252,Phone,Electronics,283,139534.88986941593,15.058840906889898,6,16355,Jane Smith,Technician,8,1,1,54418.89923007705,774,Supplier B,72,401,7,9,5,2,3,4,5,13,34454.42106824629,4.261390150955102
75,Production,1542,Phone,Gadgets,91,32116.952532823336,18.387824449113907,8,19516,Jane Smith,HR Specialist,10,0,0,105471.58740380577,986,Supplier B,193,459,5,9,2,5,9,6,10,7,68685.81727401383,11.052894759621736
42,Production,1000,Headphones,Gadgets,253,155962.2051600185,23.920424995888602,9,19304,Tom Green,Manager,5,0,1,92425.98778138039,513,Supplier B,366,342,1,9,9,9,1,8,10,10,47770.02985934314,4.486389460341883
22,IT,1317,Tablet,Electronics,107,93268.93849184178,27.941869662871735,9,11612,Jane Smith,HR Specialist,7,0,0,50147.04682654797,774,Supplier D,332,455,7,9,8,1,4,9,10,13,50589.726608675235,18.5754493872013
88,Marketing,1817,Headphones,Accessories,8,38002.534610314426,15.559827800768382,10,15208,Michael Brown,HR Specialist,6,0,0,69989.22815511293,556,Supplier B,818,467,8,5,2,7,9,10,3,3,82659.67364623045,12.112505280832668
12,Marketing,1191,Phone,Electronics,119,58801.83374677404,27.82217606939127,10,14501,Lisa White,Manager,5,1,0,55148.740524220986,996,Supplier D,965,275,4,9,2,2,4,6,10,4,26884.733519037305,13.789076701534206
78,Production,1870,Tablet,Gadgets,403,7232.860888483493,6.351853163752173,5,11604,Michael Brown,HR Specialist,8,1,1,45488.52965485094,950,Supplier A,575,78,2,5,4,1,8,5,9,13,66764.25499734587,23.210789436511064
71,IT,1708,Charger,Accessories,125,11811.493865575028,6.168450121997585,6,18568,Michael Brown,Engineer,3,0,1,50576.02975375105,659,Supplier C,435,247,5,6,7,6,4,6,6,7,29748.33678898524,12.537512982869135
97,Production,1555,Tablet,Gadgets,459,13358.65429556356,24.917474722475955,5,13928,Jane Smith,Technician,8,1,0,107029.97851547269,646,Supplier C,455,110,5,5,3,10,7,9,9,8,28655.697686691314,24.805852787902857
62,IT,1012,Laptop,Accessories,211,109248.98334519913,18.271171263329876,1,10091,Tom Green,Manager,9,1,0,105384.91130204056,659,Supplier A,499,182,1,3,10,3,2,1,8,5,8321.503895261909,20.37916591660742
42,Marketing,1682,Charger,Gadgets,60,72414.34645646387,19.95507897139011,6,17392,Lisa White,Salesperson,5,1,1,69186.35976459386,504,Supplier B,398,161,2,7,5,2,9,7,3,4,70243.84032716992,16.490960171318164
86,Sales,1056,Charger,Electronics,209,7971.630373985444,11.405489799212312,8,18431,Michael Brown,Manager,2,0,1,89423.67993860136,768,Supplier A,638,294,2,3,4,10,6,10,6,17,53685.60764290303,14.910558858280085
8,IT,1676,Laptop,Electronics,381,140350.5233078987,8.44932084854522,10,19469,Lisa White,Engineer,6,1,0,32344.867403907578,664,Supplier A,398,273,3,5,4,1,3,10,10,7,99666.49384942472,12.867602162315533
80,IT,1599,Phone,Electronics,250,30397.311123199135,24.761844673340732,8,10889,John Doe,Technician,8,1,1,100360.81142177254,815,Supplier D,841,415,4,2,10,3,7,2,6,13,73267.6176090378,3.7346562102795176
69,Sales,1194,Laptop,Gadgets,298,133122.49183204686,20.60995660938093,5,10482,Michael Brown,HR Specialist,6,1,1,59093.71614564812,795,Supplier A,690,167,5,8,5,4,8,3,6,10,96910.47346041267,2.20850373626687
56,Sales,1008,Charger,Gadgets,59,39108.35580698263,18.86086547471705,7,15785,Tom Green,Salesperson,8,1,0,97202.65758619404,594,Supplier D,332,254,5,8,9,9,8,9,10,1,37256.362886112125,16.034957940643704
41,Sales,1211,Charger,Electronics,329,19202.983494912205,27.300080639618507,1,18048,Tom Green,Engineer,10,1,1,75849.51537779107,822,Supplier A,818,166,5,2,4,9,4,4,7,5,44182.245331971884,8.701923217493555
31,Marketing,1595,Laptop,Accessories,171,103058.5649890593,24.875758144400628,3,15248,Tom Green,Engineer,1,0,1,56790.753403447,982,Supplier D,776,403,5,5,9,5,10,1,6,10,92636.15878229289,22.049455217736227
2,Marketing,1297,Phone,Accessories,28,93522.90176585333,10.3423253395936,5,18893,Lisa White,Technician,2,1,0,108982.32975254527,713,Supplier D,477,204,5,5,8,8,4,10,7,18,27310.35213998248,21.12455782560752
72,HR,1264,Charger,Electronics,211,81689.26261941229,28.010577335491188,4,10499,Michael Brown,Engineer,1,1,0,78109.39880277145,802,Supplier B,606,348,10,5,1,2,9,7,8,12,50998.496996284564,11.80045470639905
10,Marketing,1703,Charger,Electronics,472,66610.82597178694,26.227830333945825,8,16469,Tom Green,Salesperson,8,0,1,74675.09747301484,990,Supplier A,175,331,5,5,4,4,6,4,4,0,95593.79000607508,14.5797038662695
9,Marketing,1313,Charger,Gadgets,128,14681.606476421828,27.71957226811527,4,19992,Lisa White,Technician,6,1,0,51244.77319614065,545,Supplier C,619,365,5,2,8,8,1,10,6,11,79341.7187900072,3.094146952098251
29,HR,1393,Laptop,Electronics,396,105972.80713638254,14.619307327538195,2,15841,Jane Smith,Technician,3,0,0,98927.62549499892,909,Supplier C,929,427,7,5,1,10,9,4,1,15,47131.055092624745,20.221861815332257
30,Production,1835,Phone,Accessories,321,20875.816248730025,22.95767738087439,10,15025,Michael Brown,Salesperson,3,0,1,45493.10093570988,943,Supplier A,155,201,8,1,10,1,3,7,4,18,40421.317972952515,5.605071085165029
74,IT,1203,Laptop,Accessories,124,13694.660438982291,13.730661443684816,6,17622,Michael Brown,HR Specialist,1,0,0,89480.46132430578,826,Supplier D,892,307,5,2,6,1,4,5,9,13,28613.939983559678,19.30222763457778
55,Production,1605,Phone,Gadgets,256,54830.16091943988,14.4901992357387,2,12158,Jane Smith,Technician,3,1,0,119141.47065250484,630,Supplier B,241,244,6,10,9,2,1,7,1,16,99233.89630893536,19.651164415691735
47,Sales,1318,Phone,Accessories,457,107288.92447803174,8.531063756604407,7,15174,Lisa White,Engineer,10,0,0,58717.5951741167,880,Supplier B,556,200,7,2,1,3,7,8,7,8,39309.53987773785,10.740711469922267
86,HR,1843,Headphones,Gadgets,240,43972.77052668514,15.221134338130792,1,12766,Lisa White,Technician,9,1,0,88436.58156387712,755,Supplier C,590,304,4,7,7,1,9,9,9,15,35782.60229648674,17.77462289146476
99,Production,1562,Tablet,Electronics,313,61364.215588163155,10.96522763041294,2,18148,Michael Brown,HR Specialist,10,0,0,57053.29115080215,765,Supplier D,299,175,5,4,4,7,5,8,8,19,48987.97364924141,6.932763393596342
85,HR,1081,Phone,Electronics,79,60734.21633489307,15.12851685112651,3,19195,Jane Smith,Technician,5,1,0,52232.916334628346,913,Supplier B,533,460,6,6,4,5,3,5,8,3,60720.39828012654,20.566592158331325
79,Production,1871,Headphones,Gadgets,469,201655.20680360074,19.222825515476295,7,10847,Lisa White,HR Specialist,10,1,0,114606.08385548952,521,Supplier D,360,178,8,10,2,10,3,9,3,12,6581.347623148364,4.378540469333803
31,IT,1459,Headphones,Electronics,148,50281.490429859376,22.273199171453825,5,14093,John Doe,Engineer,7,1,1,84213.59881138368,723,Supplier B,501,250,4,8,6,7,9,10,9,15,92194.8260887533,13.558074663909558
58,Sales,1348,Laptop,Electronics,223,43518.382732425656,13.393428614368029,6,13569,Lisa White,Engineer,8,1,1,35120.27995304132,711,Supplier C,504,349,10,8,2,8,2,2,7,15,40152.36884265539,15.299482973258817
52,IT,1076,Tablet,Electronics,1,35903.981490559,10.26075098339118,8,14493,Michael Brown,Engineer,6,1,0,117142.88226357676,941,Supplier A,158,245,1,8,4,4,6,8,6,10,85681.62598585743,3.8463811398649366
